,Date,Price
0,2023-01-18,1.6838849843668775
1,2023-01-19,1.7531251041180258
2,2023-01-20,1.904134809627734
3,2023-01-21,1.8873665080922928
4,2023-01-22,1.6757307772752912
5,2023-01-23,1.6416783766602538
6,2023-01-24,1.5979365891420148
7,2023-01-25,1.5450457766571093
8,2023-01-26,1.5251930710153068
9,2023-01-27,1.5547591477987022
10,2023-01-28,1.6672978596001666
11,2023-01-29,1.509296802694009
12,2023-01-30,1.4830315016190283
13,2023-01-31,1.4683336883240583
14,2023-02-01,1.4327641592830749
15,2023-02-02,1.4069887693779402
16,2023-02-03,1.425905276228688
17,2023-02-04,1.4318078606527083
18,2023-02-05,1.4027133489628254
19,2023-02-06,1.6025769748560912
20,2023-02-07,1.4767080331121953
21,2023-02-08,1.4168748692179023
22,2023-02-09,1.4055893220471638
23,2023-02-10,1.3308493876795888
24,2023-02-11,1.278184134668576
25,2023-02-12,1.2050657933862625
26,2023-02-13,1.2640180401619112
27,2023-02-14,1.5425727651658276
28,2023-02-15,1.7378875505479219
29,2023-02-16,1.7291580134160656
30,2023-02-17,1.5844789334142417
31,2023-02-18,1.602362954029655
32,2023-02-19,1.6853699496632513
33,2023-02-20,1.6760063943854178
34,2023-02-21,1.6283522450492112
35,2023-02-22,1.6252379566143333
36,2023-02-23,1.6100897014055557
37,2023-02-24,1.5197112614062593
38,2023-02-25,1.4527717621727259
39,2023-02-26,1.4833720430859412
40,2023-02-27,1.6006380600735017
41,2023-02-28,1.4547442629253355
42,2023-03-01,1.5006633672911471
43,2023-03-02,1.4979735446191493
44,2023-03-03,1.4609441466337942
45,2023-03-04,1.5404670175880233
46,2023-03-05,1.432301084205867
47,2023-03-06,1.3984925247375437
48,2023-03-07,1.3739529626521538
49,2023-03-08,1.392621342949629
50,2023-03-09,1.4070022430403106
51,2023-03-10,1.3560156528313496
52,2023-03-11,1.3531426987282926
53,2023-03-12,1.352570305094403
54,2023-03-13,1.4201846463449557
55,2023-03-14,1.381969406153915
56,2023-03-15,1.3368852752092681
57,2023-03-16,1.3061963506299579
58,2023-03-17,1.313614168871685
59,2023-03-18,1.2965285879482467
60,2023-03-19,1.2428240996873496
61,2023-03-20,1.2199743757263888
62,2023-03-21,1.224383573471411
63,2023-03-22,1.2473968946007603
64,2023-03-23,1.199829639684717
65,2023-03-24,1.1546884048014077
66,2023-03-25,1.3038244944615875
67,2023-03-26,1.3079225359248006
68,2023-03-27,1.2919588681217782
69,2023-03-28,1.3750490462300242
70,2023-03-29,1.4344124570303323
71,2023-03-30,1.3874049666953083
72,2023-03-31,1.3803756381799615
73,2023-04-01,1.4690298194866707
74,2023-04-02,1.4669864629000717
75,2023-04-03,1.3585780613002683
76,2023-04-04,1.3752702546271658
77,2023-04-05,1.9467555473479843
78,2023-04-06,1.2947578902287817
79,2023-04-07,1.3283553286079022
80,2023-04-08,1.4064215306144756
81,2023-04-09,1.4302110341368215
82,2023-04-10,1.5649813824521852
83,2023-04-11,1.3792779038173544
84,2023-04-12,1.5851363886330307
85,2023-04-13,1.5707708166969545
86,2023-04-14,1.5030332017408616
87,2023-04-15,1.5412148806992063
88,2023-04-16,1.5774159041500182
89,2023-04-17,1.5372267175386125
90,2023-04-18,1.6641209107376858
91,2023-04-19,1.6481339586633639
92,2023-04-20,1.5077831646462776
93,2023-04-21,1.386606575708502
94,2023-04-22,1.4144950758301287
95,2023-04-23,1.4159994752636815
96,2023-04-24,1.7528423885504862
97,2023-04-25,1.769960172189896
98,2023-04-26,1.415852419022874
99,2023-04-27,1.4032273296076285
100,2023-04-28,1.39789355288227
101,2023-04-29,1.3911332608080624
102,2023-04-30,1.4089699237009785
103,2023-05-01,1.3801470741565514
104,2023-05-02,1.423983949700079
105,2023-05-03,1.4148361029319563
106,2023-05-04,1.5603204026966873
107,2023-05-05,1.3640895279516316
108,2023-05-06,1.354886415224613
109,2023-05-07,1.3079681003616521
110,2023-05-08,1.4134887495006225
111,2023-05-09,1.2622711911993787
112,2023-05-10,1.251146076097302
113,2023-05-11,1.1933555950533883
114,2023-05-12,1.2259944727100023
115,2023-05-13,1.3055563215216857
116,2023-05-14,1.2945602779650662
117,2023-05-15,1.3186633920090451
118,2023-05-16,1.3056509065491544
119,2023-05-17,1.3178257560374966
120,2023-05-18,1.3100955641626713
121,2023-05-19,1.3577867086655033
122,2023-05-20,1.3828024979845712
123,2023-05-21,1.3822960811815053
124,2023-05-22,1.3917934925345308
125,2023-05-23,1.3805420287010772
126,2023-05-24,1.4086103877242984
127,2023-05-25,1.3845618446092356
128,2023-05-26,1.375229982754705
129,2023-05-27,1.4893178903165956
130,2023-05-28,1.4535338795918407
131,2023-05-29,1.3690612318203996
132,2023-05-30,1.4444988605406626
133,2023-05-31,1.5681643385710489
134,2023-06-01,1.4947574815826148
135,2023-06-02,1.6573168247873418
136,2023-06-03,1.6285326531656215
137,2023-06-04,1.6167575467259467
138,2023-06-05,1.6013588601586772
139,2023-06-06,1.5973581525105358
140,2023-06-07,1.579517651551657
141,2023-06-08,1.6032395872762941
142,2023-06-09,1.5495315586471834
143,2023-06-10,1.426564208736192
144,2023-06-11,1.4117990523945756
145,2023-06-12,1.406496916261247
146,2023-06-13,1.3987739476715144
147,2023-06-14,1.39187577679481
148,2023-06-15,1.379061881765668
149,2023-06-16,1.4261251150038288
150,2023-06-17,1.4574749542173246
151,2023-06-18,1.3989006031555606
152,2023-06-19,1.3965490150921878
153,2023-06-20,1.4313850258960943
154,2023-06-21,1.5298296805898746
155,2023-06-22,1.369293482947541
