,Date,Price
0,2023-01-18,
1,2023-01-19,
2,2023-01-20,
3,2023-01-21,145.0
4,2023-01-22,
5,2023-01-23,95.03589078988631
6,2023-01-24,
7,2023-01-25,
8,2023-01-26,
9,2023-01-27,
10,2023-01-28,125.0
11,2023-01-29,
12,2023-01-30,
13,2023-01-31,
14,2023-02-01,
15,2023-02-02,
16,2023-02-03,
17,2023-02-04,
18,2023-02-05,
19,2023-02-06,
20,2023-02-07,
21,2023-02-08,
22,2023-02-09,
23,2023-02-10,
24,2023-02-11,70.0
25,2023-02-12,
26,2023-02-13,
27,2023-02-14,
28,2023-02-15,
29,2023-02-16,
30,2023-02-17,
31,2023-02-18,77.0
32,2023-02-19,84.00000000000001
33,2023-02-20,
34,2023-02-21,
35,2023-02-22,75.0
36,2023-02-23,80.0
37,2023-02-24,64.981581662116
38,2023-02-25,
39,2023-02-26,
40,2023-02-27,
41,2023-02-28,
42,2023-03-01,
43,2023-03-02,70.845
44,2023-03-03,
45,2023-03-04,107.0
46,2023-03-05,84.50000000000001
47,2023-03-06,82.0
48,2023-03-07,
49,2023-03-08,
50,2023-03-09,
51,2023-03-10,73.0
52,2023-03-11,
53,2023-03-12,
54,2023-03-13,
55,2023-03-14,
56,2023-03-15,65.20126534919267
57,2023-03-16,
58,2023-03-17,
59,2023-03-18,
60,2023-03-19,74.0
61,2023-03-20,
62,2023-03-21,85.0
63,2023-03-22,59.98592282584402
64,2023-03-23,
65,2023-03-24,
66,2023-03-25,
67,2023-03-26,
68,2023-03-27,
69,2023-03-28,
70,2023-03-29,
71,2023-03-30,
72,2023-03-31,
73,2023-04-01,
74,2023-04-02,
75,2023-04-03,
76,2023-04-04,
77,2023-04-05,58.32976135961611
78,2023-04-06,
79,2023-04-07,58.0
80,2023-04-08,
81,2023-04-09,
82,2023-04-10,57.01356196050412
83,2023-04-11,55.980152881681065
84,2023-04-12,49.95537897715734
85,2023-04-13,42.963412294454365
86,2023-04-14,45.967414557978586
87,2023-04-15,
88,2023-04-16,
89,2023-04-17,
90,2023-04-18,
91,2023-04-19,
92,2023-04-20,
