,Date,Price
0,2023-01-18,7.835190128386265
1,2023-01-19,7.6918851073092505
2,2023-01-20,7.623848117706891
3,2023-01-21,7.656484226736498
4,2023-01-22,7.964814285714286
5,2023-01-23,7.705469574767009
6,2023-01-24,7.788994084965807
7,2023-01-25,7.844101557213103
8,2023-01-26,7.36495
9,2023-01-27,7.2146906249999985
10,2023-01-28,7.021679045864592
11,2023-01-29,7.3797025678337365
12,2023-01-30,7.211430387225895
13,2023-01-31,7.3127272727272725
14,2023-02-01,7.014214822333063
15,2023-02-02,6.93201695561517
16,2023-02-03,7.023236370686235
17,2023-02-04,7.36705416496752
18,2023-02-05,7.076390986595443
19,2023-02-06,6.937209358567933
20,2023-02-07,6.905913793103446
21,2023-02-08,7.090364799176799
22,2023-02-09,7.026850902687743
23,2023-02-10,6.681707506664027
24,2023-02-11,6.103105758029161
25,2023-02-12,6.194327634812603
26,2023-02-13,5.900321951219512
27,2023-02-14,6.096292149689655
28,2023-02-15,7.700368968556349
29,2023-02-16,7.628789325809977
30,2023-02-17,7.124801436170216
31,2023-02-18,7.394672279911703
32,2023-02-19,7.128196613098655
33,2023-02-20,7.047980976772874
34,2023-02-21,6.789102350287588
35,2023-02-22,6.595750568459308
36,2023-02-23,6.539263042517479
37,2023-02-24,6.1946621006438525
38,2023-02-25,6.17206498242137
39,2023-02-26,6.1279210650598435
40,2023-02-27,6.372831882481828
41,2023-02-28,6.318504639125238
42,2023-03-01,6.5383972819445795
43,2023-03-02,6.693709652072863
44,2023-03-03,6.238672534104109
45,2023-03-04,6.147924709677432
46,2023-03-05,6.1092149567920435
47,2023-03-06,6.121833419752901
48,2023-03-07,6.075025689463092
49,2023-03-08,6.0708803983202655
50,2023-03-09,6.081963842702828
51,2023-03-10,6.416533573987606
52,2023-03-11,4.760912448167667
53,2023-03-12,4.6456094015232
54,2023-03-13,4.812843471088487
55,2023-03-14,4.522642405330383
56,2023-03-15,4.23260944225753
57,2023-03-16,3.949227930560028
58,2023-03-17,3.913600564086221
59,2023-03-18,4.063453405901933
60,2023-03-19,4.106777546364986
61,2023-03-20,3.914629272194089
62,2023-03-21,3.9681867124785835
63,2023-03-22,3.7704220531019605
64,2023-03-23,3.6850815664355134
65,2023-03-24,3.5831832392347587
66,2023-03-25,3.427018003530642
67,2023-03-26,3.171470856869175
68,2023-03-27,3.2169077953785763
69,2023-03-28,3.207238200636426
70,2023-03-29,3.2146630822486992
71,2023-03-30,3.275939787796164
72,2023-03-31,3.3937616049382746
73,2023-04-01,3.4616239450318584
74,2023-04-02,3.6725618041529238
75,2023-04-03,3.5069381067399794
76,2023-04-04,3.435021154768443
77,2023-04-05,3.3635528311598635
78,2023-04-06,3.1351416084312116
79,2023-04-07,3.142961538461539
80,2023-04-08,3.1323806250000006
81,2023-04-09,3.0985714285714283
82,2023-04-10,3.1015728536517884
83,2023-04-11,3.1135072857142867
84,2023-04-12,3.1174969375000003
85,2023-04-13,3.1166400000000003
86,2023-04-14,3.0573629812922585
87,2023-04-15,3.1091945028501478
88,2023-04-16,3.074530862944736
89,2023-04-17,3.024112141056309
90,2023-04-18,3.022369713054174
91,2023-04-19,2.9489434111089783
92,2023-04-20,2.7104407250784814
93,2023-04-21,2.6231975997384316
94,2023-04-22,2.5650947786191973
95,2023-04-23,2.5450253697412903
96,2023-04-24,2.49141430850686
97,2023-04-25,2.497007862106416
98,2023-04-26,2.572727127043286
99,2023-04-27,2.528724743146689
100,2023-04-28,2.387886801559993
101,2023-04-29,2.4684774320995317
102,2023-04-30,2.5342502287240682
103,2023-05-01,2.510044538022277
104,2023-05-02,2.446616738191295
105,2023-05-03,2.4784947597788864
106,2023-05-04,2.4567058704453855
107,2023-05-05,2.466640798325762
108,2023-05-06,2.4144745111369716
109,2023-05-07,2.4721993320717295
110,2023-05-08,2.3536506634483056
111,2023-05-09,2.336998658959266
112,2023-05-10,2.1567396670592194
113,2023-05-11,2.0805274661903845
114,2023-05-12,2.121182142857143
115,2023-05-13,2.1104986336900673
116,2023-05-14,2.1331253589743584
117,2023-05-15,2.117781588514751
118,2023-05-16,2.0819225339916465
119,2023-05-17,2.089402651615391
120,2023-05-18,2.0916590156142805
121,2023-05-19,2.0593357995600003
122,2023-05-20,2.1134385968065685
123,2023-05-21,2.1415167993427278
124,2023-05-22,2.1871284060649754
125,2023-05-23,2.160620305619934
126,2023-05-24,2.118475303732913
127,2023-05-25,2.1272550000000003
128,2023-05-26,2.0219190378354743
129,2023-05-27,2.0006506303627964
130,2023-05-28,1.9768502263153909
131,2023-05-29,2.0229755040200645
132,2023-05-30,2.044010428591997
133,2023-05-31,2.0570864665225526
134,2023-06-01,2.0523259420582116
135,2023-06-02,2.045533947368422
136,2023-06-03,2.1180042556659657
137,2023-06-04,2.1280458736212498
138,2023-06-05,2.1634019353769975
139,2023-06-06,2.1976420235392657
140,2023-06-07,2.2098033765003633
141,2023-06-08,2.2085961154805953
142,2023-06-09,2.1943146341463415
143,2023-06-10,2.1267582587069325
144,2023-06-11,2.031386956521739
145,2023-06-12,2.0158253029806943
146,2023-06-13,2.061161635104366
147,2023-06-14,2.037826315789474
148,2023-06-15,2.0886250000000004
149,2023-06-16,2.0993680549309213
150,2023-06-17,1.9813920217863001
151,2023-06-18,1.9063562499999998
152,2023-06-19,1.8766333333333327
153,2023-06-20,1.7590347626394232
154,2023-06-21,1.7712425403402776
155,2023-06-22,1.7620857750305257
156,2023-06-23,1.630325521885662
157,2023-06-24,1.6292715385495615
158,2023-06-25,1.67374767442093
