,Date,Price
0,2023-01-18,88.86125783503859
1,2023-01-19,76.17699195926288
2,2023-01-20,69.38967934309956
3,2023-01-21,70.1937348619444
4,2023-01-22,82.91712484169844
5,2023-01-23,68.37717188599945
6,2023-01-24,70.23891474591507
7,2023-01-25,73.39723082596815
8,2023-01-26,71.59094166666667
9,2023-01-27,71.31591428571429
10,2023-01-28,87.94110423196376
11,2023-01-29,75.37702346845352
12,2023-01-30,74.15473273960644
13,2023-01-31,110.99879146310275
14,2023-02-01,72.8192425676976
15,2023-02-02,66.245
16,2023-02-03,71.07344621156216
17,2023-02-04,80.14369759867822
18,2023-02-05,86.61734946499365
19,2023-02-06,75.09689058449008
20,2023-02-07,100.98158257875956
21,2023-02-08,81.41814651923468
22,2023-02-09,78.88735974253693
23,2023-02-10,75.32165931304195
24,2023-02-11,91.80287409504676
25,2023-02-12,86.47578333333333
26,2023-02-13,69.34382857142857
27,2023-02-14,71.02734
28,2023-02-15,79.11028225166321
29,2023-02-16,78.25397069721284
30,2023-02-17,76.71914751729686
31,2023-02-18,75.21519399264555
32,2023-02-19,77.92421714285715
33,2023-02-20,77.94759810390234
34,2023-02-21,81.04349241539852
35,2023-02-22,77.32207708705579
36,2023-02-23,75.43073210109785
37,2023-02-24,63.5426554186636
38,2023-02-25,67.93275735687287
39,2023-02-26,72.65364832718018
40,2023-02-27,69.83269696179846
41,2023-02-28,72.48203147873575
42,2023-03-01,72.6578587891016
43,2023-03-02,70.57796253872385
44,2023-03-03,71.15223965704553
45,2023-03-04,71.4784511500092
46,2023-03-05,74.05028267718248
47,2023-03-06,75.32926447719807
48,2023-03-07,90.10676421203078
49,2023-03-08,70.80841262981292
50,2023-03-09,68.97369881665546
51,2023-03-10,75.18487184385232
52,2023-03-11,68.96776172856183
53,2023-03-12,69.75969048502019
54,2023-03-13,69.46772970067633
55,2023-03-14,63.0679152022758
56,2023-03-15,64.9761
57,2023-03-16,63.89301023219954
58,2023-03-17,63.87495601449338
59,2023-03-18,72.63396358396271
60,2023-03-19,67.66196671327502
61,2023-03-20,60.51934146721316
62,2023-03-21,58.05478854563312
63,2023-03-22,59.16355144680415
64,2023-03-23,57.71533782344641
65,2023-03-24,58.01678260869565
66,2023-03-25,60.30183829454533
67,2023-03-26,73.37714285714286
68,2023-03-27,62.259236172985325
69,2023-03-28,62.8358293573651
70,2023-03-29,62.835041226972585
71,2023-03-30,58.447170079296384
72,2023-03-31,68.38904334634381
73,2023-04-01,64.6774294117647
74,2023-04-02,63.41880931505423
75,2023-04-03,63.55595495118217
76,2023-04-04,62.593690946418626
77,2023-04-05,61.043644343132954
78,2023-04-06,59.4075
79,2023-04-07,58.84772365805144
80,2023-04-08,58.95409444444445
81,2023-04-09,62.882455376297486
82,2023-04-10,63.20367583613958
83,2023-04-11,58.77036058631043
84,2023-04-12,57.24724324324325
85,2023-04-13,55.24980076918885
86,2023-04-14,53.65428876086312
87,2023-04-15,54.485149898178975
88,2023-04-16,55.987902637708444
89,2023-04-17,55.06641377424533
90,2023-04-18,54.71263794026752
91,2023-04-19,51.706442141425796
92,2023-04-20,55.885859539480116
93,2023-04-21,47.5979074465598
94,2023-04-22,50.413180857230486
95,2023-04-23,52.28502857142858
96,2023-04-24,52.559478571428556
97,2023-04-25,71.00204444444444
98,2023-04-26,54.12451609677422
99,2023-04-27,57.83555555555555
100,2023-04-28,53.37350983955973
101,2023-04-29,50.085
102,2023-04-30,47.575917465330015
103,2023-05-01,49.96324848938369
104,2023-05-02,50.126854366970754
105,2023-05-03,50.82553637198793
106,2023-05-04,50.331398103748725
107,2023-05-05,48.5697094783967
108,2023-05-06,48.03457606848702
109,2023-05-07,48.21552811059069
110,2023-05-08,47.40277777777778
111,2023-05-09,44.6899734813948
112,2023-05-10,42.87132087864833
113,2023-05-11,43.793504000000006
114,2023-05-12,56.61811428571429
115,2023-05-13,45.98352344289514
116,2023-05-14,48.11142857142857
117,2023-05-15,65.19306814814814
118,2023-05-16,49.62959020726848
119,2023-05-17,49.3846363152498
120,2023-05-18,47.26074074074074
121,2023-05-19,54.12650000000001
122,2023-05-20,46.071999999999996
123,2023-05-21,46.31643120850093
124,2023-05-22,46.39733061202381
125,2023-05-23,47.601069181297945
126,2023-05-24,46.31067157245455
127,2023-05-25,45.55
128,2023-05-26,46.58222222222222
129,2023-05-27,45.83121951219511
130,2023-05-28,45.40410256410256
131,2023-05-29,45.30703225806452
132,2023-05-30,45.34601874999999
133,2023-05-31,45.32020271493734
134,2023-06-01,46.445010352054254
135,2023-06-02,45.776940143148636
136,2023-06-03,46.06011551585219
137,2023-06-04,46.31578125000001
138,2023-06-05,46.94408249666584
139,2023-06-06,47.11279877512707
140,2023-06-07,46.54028229665068
141,2023-06-08,45.673411024604825
142,2023-06-09,46.16621287878787
143,2023-06-10,45.95572281140307
144,2023-06-11,45.76585865136363
145,2023-06-12,45.859142852813854
146,2023-06-13,45.70523058206559
147,2023-06-14,45.61133250753535
148,2023-06-15,46.203657801084795
149,2023-06-16,44.81454635060464
150,2023-06-17,44.48964285714287
151,2023-06-18,43.41790283859667
152,2023-06-19,42.487104468419865
153,2023-06-20,41.79832054355993
154,2023-06-21,39.51498025638651
155,2023-06-22,39.70765253472925
156,2023-06-23,36.99725251391282
157,2023-06-24,35.602548218998884
158,2023-06-25,38.67310136053194
159,2023-06-26,37.426618209925316
160,2023-06-27,37.32864572165632
161,2023-06-28,36.71922591188865
162,2023-06-29,37.5412327867354
163,2023-06-30,36.109902669108585
164,2023-07-01,34.29272760459571
