Date,art,hype,gf_index,spy
2023-12-07,164.7084915108001,46.144189995155436,66.1429,458.23
2023-12-08,165.12906446319658,45.923759498130714,65.9429,460.2
2023-12-09,165.66275055804437,45.52775137665392,65.9429,460.2
2023-12-10,165.92449977426435,45.28616319852066,65.9429,460.2
2023-12-11,167.77211641780784,45.15042384867779,67.2857,461.99
2023-12-12,168.55508199875942,45.113315090696176,67.8857,464.1
2023-12-13,167.59708786916758,44.8368749810303,67.5429,470.5
2023-12-14,167.16813093340875,44.553720160287824,70.5429,472.01
2023-12-15,167.99602395872392,44.246329209345575,80.0,469.33
2023-12-16,165.37637256577813,43.59263256833847,80.0,469.33
2023-12-17,160.8541782393557,42.75822538742474,80.0,469.33
2023-12-18,156.2020377855409,41.96798866392067,77.5714,471.97
2023-12-19,156.819058911139,41.33985933398834,77.2857,474.84
2023-12-20,155.57889731342158,40.778099002961916,71.2571,468.26
2023-12-21,158.0012325830544,40.54203629372712,76.9429,472.7
2023-12-22,164.17943346732199,40.305258585814826,78.4571,473.65
2023-12-23,170.6708357833882,40.345033389759806,78.4571,473.65
2023-12-24,171.58169790417347,40.21991726156558,78.4571,473.65
2023-12-25,173.02738198819074,40.10534375863466,78.4571,473.65
2023-12-26,176.79580816874528,40.232486881308674,80.0286,475.65
2023-12-27,179.1525602819464,40.48485702964273,76.6857,476.51
2023-12-28,179.89218346892355,40.59756178646928,78.2571,476.69
2023-12-29,181.20384681188565,40.975985844204644,75.9143,475.31
2023-12-30,183.5772641036908,41.13323468961424,75.9143,475.31
2023-12-31,179.94801380617002,41.175644007486966,75.9143,475.31
2024-01-01,177.20857104303747,41.19783343284276,75.9143,475.31
2024-01-02,175.61052545981673,41.22995395170797,77.0857,472.65
2024-01-03,171.2603017216366,41.19054164928672,75.2857,468.79
2024-01-04,168.08535629301338,41.30917206983487,73.2,467.28
2024-01-05,167.35063628303766,41.22347921132185,70.8286,467.92
2024-01-06,164.80375006666148,41.47504069652094,70.8286,467.92
2024-01-07,162.53540850952487,41.65832092201185,70.8286,467.92
2024-01-08,162.55176265151414,41.527078901172544,61.3714,474.6
2024-01-09,164.41175687183167,41.06087242414547,71.5714,473.88
2024-01-10,163.15915132886295,40.35721383357293,74.3714,476.56
2024-01-11,163.39184560019183,39.17099440173953,71.4571,476.35
2024-01-12,166.3608991291319,37.971097554035325,71.1143,476.68
2024-01-13,168.2127288456433,37.07404059275461,71.1143,476.68
2024-01-14,168.04825758000328,37.12720416097902,71.1143,476.68
2024-01-15,169.33241082659168,37.40669149556008,71.1143,476.68
2024-01-16,177.86398063388543,38.14200349136901,63.2555,474.93
2024-01-17,181.56276002184853,38.865189760853,61.4286,472.29
2024-01-18,185.7602667447697,39.830176457343796,69.2,476.49
2024-01-19,188.8760842013266,40.02011227793572,70.8571,482.43
2024-01-20,191.48178045183812,40.33921322645815,70.8571,482.43
2024-01-21,189.83656751361397,40.40862377641206,70.8571,482.43
2024-01-22,186.9434836937366,40.85585798437106,71.4286,483.45
2024-01-23,185.2488209664124,41.01098609270355,72.7143,484.86
2024-01-24,182.82107082016654,41.20820628778294,76.2571,485.39
2024-01-25,182.66837093924113,41.53830252253092,77.0857,488.03
2024-01-26,176.10328016005815,41.772299234800414,76.4,487.41
2024-01-27,173.41964661827006,41.688810250547164,76.4,487.41
2024-01-28,170.57827622336964,41.38518180962166,76.4,487.41
2024-01-29,168.09830705822515,41.10273408824299,77.7429,491.27
2024-01-30,166.0329272942182,40.72350148950077,76.6857,490.89
2024-01-31,165.45070300711288,40.289977472051746,66.3784,482.88
2024-02-01,170.28569431453622,39.820025311370955,62.7526,489.2
2024-02-02,166.58239659925115,39.68316672086549,72.4314,494.35
2024-02-03,164.16577425420232,39.510812809057164,72.4314,494.35
2024-02-04,162.03388020028976,39.32892708898286,72.4314,494.35
2024-02-05,161.1464071495712,39.33580186048084,75.0571,492.55
2024-02-06,153.67369909403035,39.48305638387513,75.1714,493.98
2024-02-07,154.10647218737773,39.361443324046675,77.5429,498.1
2024-02-08,154.36194162780188,39.38491489628481,78.5714,498.32
2024-02-09,153.9679573472375,39.33897787501744,79.7143,501.2
2024-02-10,156.30512513081783,39.21493178682619,79.7143,501.2
2024-02-11,158.1428904979773,39.03079697277925,79.7143,501.2
2024-02-12,160.10454053783127,38.90999507441957,74.6105,500.98
2024-02-13,161.66603667364652,38.737376916188744,73.4458,494.08
2024-02-14,166.53594940811936,38.656815719898596,76.4571,498.57
2024-02-15,168.7834297629867,38.70766226987261,79.1143,502.01
2024-02-16,170.13797815583044,38.73476108368957,70.9796,499.51
2024-02-17,174.6873598557609,38.63116370189883,70.9796,499.51
2024-02-18,176.11362166965853,38.612607884338345,70.9796,499.51
2024-02-19,174.9279032000048,38.36201039796013,70.9796,499.51
2024-02-20,173.85318738611355,38.110514875086565,66.1639,496.76
2024-02-21,174.48926313847838,38.14161895792016,75.5714,497.21
2024-02-22,175.68730649045708,38.34709629256193,78.8571,507.5
2024-02-23,176.7381657540411,38.219412942156126,77.5143,507.85
2024-02-24,177.16709561688035,38.20522374799571,77.5143,507.85
2024-02-25,177.16821117144192,38.200334468586476,77.5143,507.85
2024-02-26,177.34477437272935,37.972795152340986,75.9143,505.99
