Date,art,hype,gf_index,spy
2023-02-27,,,1.099539019892001,0.9840174175511517
2023-02-28,,,1.0990254230439773,0.980380514114649
2023-03-01,,,1.1836845006886867,0.9766199064796259
2023-03-02,,,0.9420210215549055,0.9842153442687845
2023-03-03,1.0,1.0,1.0,1.0
2023-03-04,1.0588592902546479,1.005142670418148,1.1154443600421653,1.0
2023-03-05,1.0491990775415914,1.0074553100953565,1.1154443600421653,1.0
2023-03-06,1.0359686212019328,1.0071128068922532,0.9923032304523424,1.0006927435117148
2023-03-07,1.0394573675328642,1.0087890620599935,0.8712164882546147,0.985353422895173
2023-03-08,0.970002817230568,1.0073749271722183,0.8948185979524367,0.9869615774759396
2023-03-09,0.8923685761347456,1.0023037684956453,0.6741928358627081,0.9687523194537223
2023-03-10,0.8793248596878545,0.9951267519465564,0.4828115656263637,0.9547737450209061
2023-03-11,0.8638370433454863,0.981610845572521,0.4217545976794761,0.9547737450209061
2023-03-12,0.8420170146798107,0.9706675415768158,0.4217545976794761,0.9547737450209061
2023-03-13,0.8235935443826885,0.9647657504622801,0.4194452076565438,0.9534129988371806
2023-03-14,0.8079335849178764,0.9568800305775997,0.4504872884780114,0.969172913728692
2023-03-15,0.7988662480659915,0.9419533185726698,0.4073882522802084,0.9631114080011876
2023-03-16,0.7987136749505459,0.9324505748456753,0.5849149781721339,0.9800094015190876
2023-03-17,0.8086326337379316,0.919779491649199,0.4848641572252841,0.9648680076201787
2023-03-18,0.8179568854167867,0.908263888324712,0.5216833046904322,0.9648680076201787
2023-03-19,0.8279459606618601,0.899870581861195,0.5216833046904322,0.9648680076201787
2023-03-20,0.8435731970427462,0.8945171446354705,0.5464347220201955,0.974145822509216
2023-03-21,0.8624571280557728,0.881981978234974,0.780913232661168,0.9869368366362355
2023-03-22,0.8478846560464648,0.8723969354925515,0.7367887985604922,0.9701130656374478
2023-03-23,0.8300519462307868,0.8561858084670559,0.6885591812619757,0.9727355946460823
2023-03-24,0.8192617245781141,0.8416545793889737,0.6772708253645012,0.97911873128974
2023-03-25,0.792786163076593,0.8332269078081654,0.6921507676117927,0.97911873128974
2023-03-26,0.7595472173634397,0.8370299809012867,0.6921507676117927,0.97911873128974
2023-03-27,0.7693534034547508,0.8400215457608236,0.7219088563132008,0.9809495534278434
2023-03-28,0.7756334118332969,0.8463534405953181,0.71113409726375,0.9787476186941786
2023-03-29,0.789014667380931,0.8569585567236468,0.744483772314975,0.9929736015240358
2023-03-30,0.8033466435857428,0.8615294808396926,0.8122121119066475,0.9987876988544991
2023-03-31,0.7984450918579421,0.86420780191808,0.8886608231556756,1.0128652366461317
2023-04-01,0.8195750169423726,0.8715509862426701,1.0625959626977841,1.0128652366461317
2023-04-02,0.7987567656430569,0.8765334086559609,1.0625959626977841,1.0128652366461317
2023-04-03,0.7613402581402728,0.8750561594391892,1.1041560041446907,1.0167248076399713
2023-04-04,0.7323773745979821,0.8737615335992175,0.9020017706520705,1.0110838961874367
2023-04-05,0.7324046582668258,0.8679067349882956,0.9451008068498735,1.008436626339098
2023-04-06,0.6863530683286923,0.8535642884225677,0.9923032304523424,1.0123704198520498
2023-04-07,0.6958095907051388,0.8410353595629971,1.0461770256995961,1.0123704198520498
2023-04-08,0.702785641780248,0.8358458716325164,1.0461770256995961,1.0123704198520498
2023-04-09,0.7065836543276397,0.8369989525181694,1.0461770256995961,1.0123704198520498
2023-04-10,0.7019086590670446,0.8371523694542038,1.04002104669601,1.013409535119622
2023-04-11,0.7207149333781737,0.8385341770013257,1.0502822088974368,1.0136816843563672
2023-04-12,0.7072521726271973,0.8365811158196265,1.0908168524414708,1.0095499641257826
2023-04-13,0.694185934013071,0.8274950459373738,1.1344276896941226,1.0229594992454045
2023-04-14,0.6803192864590062,0.8096023931325604,1.1800929143388696,1.0204606744352902
2023-04-15,0.6767832730774492,0.7989908387635649,1.2308887200843306,1.0204606744352902
2023-04-16,0.643486245098966,0.7931872428618892,1.2308887200843306,1.0204606744352902
2023-04-17,0.6578433814439427,0.7903621949397606,1.2047204219395644,1.0241223187114972
2023-04-18,0.6364935453261829,0.7885884460233129,1.175987731141029,1.0247903213835077
2023-04-19,0.6336594057696334,0.7861722738904449,1.2077984114413574,1.024617135505579
2023-04-20,0.6318054425922585,0.7770206360572891,1.1503330298442869,1.0190257057324525
2023-04-21,0.6258823086224109,0.757383547870967,1.1405854644908837,1.0198174126029838
2023-04-22,0.6015942207169183,0.7437293949717804,1.172909741639236,1.0198174126029838
2023-04-23,0.6208495157871927,0.7366030974436902,1.172909741639236,1.0198174126029838
2023-04-24,0.5983035774102379,0.7350580053902046,1.1400718676428598,1.02088126871026
2023-04-25,0.6269272255236175,0.7361576744865663,1.0246275076006945,1.0046760187040749
2023-04-26,0.6347228525697166,0.743950794409601,0.9409956236520328,1.0004205942749698
2023-04-27,0.6440217971378817,0.7495941610205596,1.047204219395644,1.02033697023677
2023-04-28,0.6468562647032996,0.7494642665614064,1.067214742743649,1.029045745812613
2023-04-29,0.672145803260349,0.7461803110878485,1.067214742743649,1.029045745812613
2023-04-30,0.5876070595948314,0.7402498315123657,1.067214742743649,1.029045745812613
2023-05-01,0.6047606934947501,0.7396987573189069,1.067214742743649,1.0280066305450406
2023-05-02,0.5922629937502587,0.7400603951628364,0.996922010498207,1.016452658403226
2023-05-03,0.5980424170206217,0.7424933255530536,0.9810166703480427,1.0094757416066702
2023-05-04,0.6081865621122583,0.7442993055280683,0.890713414754596,1.0023256389321853
2023-05-05,0.6393287425774276,0.7471436769660016,0.9676757228516478,1.02088126871026
